route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
708,DX-708-Weekday-1-26-06-1111100,32325670,"708 Southgate",0,721 09,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325671,"708 Southgate",0,717 04,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325672,"708 Southgate",0,700 10,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325673,"708 Southgate",0,719 10,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325674,"708 Southgate",0,717 04,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325675,"708 Southgate",0,729 04,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325676,"708 Southgate",0,713 05,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325677,"708 Southgate",0,713 05,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325678,"708 Southgate",0,523 03,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325679,"708 Southgate",0,700 10,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325680,"708 Southgate",0,516 05,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325681,"708 Southgate",0,056 04,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325682,"708 Century Park",1,708 01,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325683,"708 Century Park",1,707 02,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325685,"708 Century Park",1,708 02,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325686,"708 Century Park",1,721 02,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325687,"708 Century Park",1,518 03,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325689,"708 Century Park",1,715 01,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325690,"708 Century Park",1,719 03,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325691,"708 Century Park",1,708 03,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325692,"708 Century Park",1,706 05,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325693,"708 Century Park",1,719 10,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325694,"708 Century Park",1,700 10,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325695,"708 Century Park",1,729 04,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325696,"708 Century Park",1,713 04,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325697,"708 Century Park",1,713 05,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325698,"708 Century Park",1,523 03,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325699,"708 Century Park",1,516 05,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325700,"708 Century Park",1,056 04,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325701,"708 Century Park",1,009 02,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325702,"708 Century Park",1,708 03,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325703,"708 Century Park",1,507 08,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325704,"708 Century Park",1,721 09,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325705,"708 Century Park",1,053 13,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325706,"708 Century Park",1,717 04,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325707,"708 Century Park",1,729 05,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325708,"708 Century Park",1,507 09,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325709,"708 Southgate",0,707 03,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325710,"708 Southgate",0,708 01,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325711,"708 Southgate",0,719 03,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325712,"708 Southgate",0,509 03,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325713,"708 Southgate",0,518 01,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325714,"708 Southgate",0,719 07,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325715,"708 Southgate",0,707 02,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325716,"708 Southgate",0,700 03,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325717,"708 Southgate",0,518 01,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325718,"708 Southgate",0,507 09,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32325719,"708 Century Park",1,519 03,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325721,"708 Century Park",1,700 03,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325722,"708 Century Park",1,515 04,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325724,"708 Century Park",1,707 02,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325725,"708 Century Park",1,715 03,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325727,"708 Century Park",1,719 07,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325728,"708 Century Park",1,009 98,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325730,"708 Century Park",1,518 01,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325731,"708 Century Park",1,708 01,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325733,"708 Century Park",1,509 03,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325734,"708 Century Park",1,507 01,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325736,"708 Century Park",1,006 07,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325737,"708 Century Park",1,700 10,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32325738,"708 Century Park",1,700 10,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32360304,"708 Southgate",0,518 01,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32360305,"708 Southgate",0,518 02,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32360306,"708 Southgate",0,518 03,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32360307,"708 Southgate",0,715 01,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32360308,"708 Southgate",0,518 02,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32360309,"708 Southgate",0,521 05,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32360310,"708 Century Park",1,515 02,708-45-South,1,1
708,DX-708-Weekday-1-26-06-1111100,32360311,"708 Southgate",0,507 01,708-8-North,1,1
708,DX-708-Weekday-1-26-06-1111100,32360312,"708 Century Park",1,708 01,708-45-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325497,"709 Century Park",1,523 01,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325500,"709 Century Park",1,707 02,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325501,"709 Century Park",1,507 07,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325502,"709 Century Park",1,709 02,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325503,"709 Century Park",1,519 03,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325504,"709 Southgate",0,515 02,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325505,"709 Southgate",0,709 02,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325506,"709 Southgate",0,519 03,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325507,"709 Southgate",0,506 03,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325508,"709 Southgate",0,056 09,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325509,"709 Southgate",0,523 01,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325510,"709 Southgate",0,708 01,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325511,"709 Southgate",0,518 04,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325512,"709 Southgate",0,721 03,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325513,"709 Southgate",0,515 02,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325514,"709 Southgate",0,902 01,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325515,"709 Southgate",0,721 04,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325521,"709 Century Park",1,523 01,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325522,"709 Century Park",1,709 05,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325523,"709 Century Park",1,707 04,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325524,"709 Century Park",1,507 07,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325525,"709 Century Park",1,718 01,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325526,"709 Century Park",1,709 05,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325528,"709 Century Park",1,709 01,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325529,"709 Century Park",1,709 04,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325530,"709 Century Park",1,709 01,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325531,"709 Century Park",1,709 04,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325532,"709 Century Park",1,708 01,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325533,"709 Century Park",1,709 04,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325534,"709 Century Park",1,700 08,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325535,"709 Century Park",1,923 04,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325536,"709 Century Park",1,729 06,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325537,"709 Century Park",1,709 06,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325539,"709 Century Park",1,709 07,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325540,"709 Century Park",1,709 07,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325541,"709 Century Park",1,709 04,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325542,"709 Southgate",0,507 07,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325543,"709 Southgate",0,709 02,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325544,"709 Southgate",0,709 05,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325545,"709 Southgate",0,727 03,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325546,"709 Southgate",0,718 01,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325547,"709 Southgate",0,709 01,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325548,"709 Southgate",0,709 06,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325549,"709 Southgate",0,006 03,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325550,"709 Southgate",0,507 09,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325551,"709 Southgate",0,006 07,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325552,"709 Southgate",0,709 04,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325553,"709 Southgate",0,708 01,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325554,"709 Southgate",0,709 04,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325555,"709 Century Park",1,709 01,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325556,"709 Century Park",1,709 04,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325558,"709 Century Park",1,709 07,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325559,"709 Southgate",0,709 07,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325560,"709 Southgate",0,709 07,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325561,"709 Southgate",0,709 07,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325562,"709 Southgate",0,709 04,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325563,"709 Southgate",0,709 01,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325564,"709 Southgate",0,709 04,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325565,"709 Southgate",0,709 07,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325566,"709 Southgate",0,709 01,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325567,"709 Southgate",0,709 07,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325569,"709 Southgate",0,709 01,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325570,"709 Southgate",0,709 04,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325571,"709 Southgate",0,709 01,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325578,"709 Southgate",0,706 01,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325580,"709 Southgate",0,519 03,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325581,"709 Southgate",0,709 02,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325582,"709 Southgate",0,513 01,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325584,"709 Southgate",0,515 04,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325585,"709 Southgate",0,519 02,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325586,"709 Southgate",0,724 01,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325588,"709 Southgate",0,515 04,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325589,"709 Southgate",0,719 02,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325590,"709 Southgate",0,715 03,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325592,"709 Southgate",0,053 10,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325593,"709 Southgate",0,719 07,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325594,"709 Southgate",0,713 01,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325596,"709 Southgate",0,053 10,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325597,"709 Southgate",0,706 01,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325598,"709 Southgate",0,708 01,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325600,"709 Southgate",0,709 02,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325601,"709 Southgate",0,519 03,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32325602,"709 Century Park",1,709 02,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325603,"709 Century Park",1,523 01,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325605,"709 Century Park",1,709 03,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325606,"709 Century Park",1,518 04,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325607,"709 Century Park",1,721 03,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325609,"709 Century Park",1,707 02,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325610,"709 Century Park",1,518 02,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325611,"709 Century Park",1,719 02,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325613,"709 Century Park",1,707 02,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325614,"709 Century Park",1,709 07,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325615,"709 Century Park",1,709 07,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325616,"709 Century Park",1,515 04,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325617,"709 Century Park",1,706 01,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325618,"709 Century Park",1,519 03,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325620,"709 Century Park",1,709 02,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325621,"709 Century Park",1,513 01,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325622,"709 Century Park",1,515 04,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325624,"709 Century Park",1,519 02,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325625,"709 Century Park",1,724 01,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325626,"709 Century Park",1,515 04,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325628,"709 Century Park",1,703 02,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325629,"709 Century Park",1,715 03,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325630,"709 Century Park",1,053 10,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325632,"709 Century Park",1,507 01,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325633,"709 Century Park",1,713 01,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325634,"709 Century Park",1,053 10,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325636,"709 Century Park",1,706 01,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325637,"709 Century Park",1,708 01,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32325640,"709 Century Park",1,709 01,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32360604,"709 Century Park",1,056 03,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32360605,"709 Southgate",0,715 06,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32360606,"709 Southgate",0,515 04,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32360607,"709 Southgate",0,053 07,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32360608,"709 Southgate",0,721 04,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32360609,"709 Southgate",0,719 02,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32360610,"709 Southgate",0,519 05,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32360611,"709 Southgate",0,709 03,709-122-North,1,1
709,DX-709-Weekday-1-26-06-1111100,32360612,"709 Century Park",1,727 03,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32360613,"709 Century Park",1,709 02,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32360614,"709 Century Park",1,706 06,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32360615,"709 Century Park",1,729 06,709-67-South,1,1
709,DX-709-Weekday-1-26-06-1111100,32360616,"709 Century Park",1,706 06,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1110100,32621005,"709 Century Park",1,723 02,709-57-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620759,"709 Century Park",1,523 01,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620760,"709 Century Park",1,707 02,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620761,"709 Century Park",1,507 07,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620762,"709 Century Park",1,709 02,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620763,"709 Century Park",1,519 03,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620764,"709 Southgate",0,515 02,709-122-North,1,1
709,DX-709-Weekday-3-26-06-1111100,32620765,"709 Southgate",0,709 02,709-122-North,1,1
709,DX-709-Weekday-3-26-06-1111100,32620766,"709 Southgate",0,519 03,709-122-North,1,1
709,DX-709-Weekday-3-26-06-1111100,32620767,"709 Southgate",0,506 03,709-122-North,1,1
709,DX-709-Weekday-3-26-06-1111100,32620768,"709 Southgate",0,056 09,709-122-North,1,1
709,DX-709-Weekday-3-26-06-1111100,32620769,"709 Southgate",0,523 01,709-122-North,1,1
709,DX-709-Weekday-3-26-06-1111100,32620770,"709 Southgate",0,708 01,709-122-North,1,1
709,DX-709-Weekday-3-26-06-1111100,32620771,"709 Southgate",0,518 04,709-122-North,1,1
709,DX-709-Weekday-3-26-06-1111100,32620772,"709 Southgate",0,721 03,709-122-North,1,1
709,DX-709-Weekday-3-26-06-1111100,32620773,"709 Southgate",0,515 02,709-122-North,1,1
709,DX-709-Weekday-3-26-06-1111100,32620774,"709 Southgate",0,902 01,709-122-North,1,1
709,DX-709-Weekday-3-26-06-1111100,32620775,"709 Southgate",0,721 04,709-122-North,1,1
709,DX-709-Weekday-3-26-06-1111100,32620776,"709 Century Park",1,523 01,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620777,"709 Century Park",1,709 05,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620778,"709 Century Park",1,707 04,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620779,"709 Century Park",1,507 07,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620780,"709 Century Park",1,718 01,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620781,"709 Century Park",1,709 05,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620782,"709 Century Park",1,709 01,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620783,"709 Century Park",1,709 04,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620784,"709 Century Park",1,709 01,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620785,"709 Century Park",1,709 04,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620786,"709 Century Park",1,708 01,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620787,"709 Century Park",1,709 04,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620788,"709 Century Park",1,700 08,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620789,"709 Century Park",1,923 04,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620790,"709 Century Park",1,729 06,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620791,"709 Century Park",1,709 06,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620792,"709 Century Park",1,709 07,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620793,"709 Century Park",1,709 07,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620794,"709 Century Park",1,709 04,709-67-South,1,1
709,DX-709-Weekday-3-26-06-1111100,32620795,"709 Southgate",0,507 07,709-122-North,1,1
709,DX-709-Weekday-3-26-06-1111100,32620796,"709 Southgate",0,709 02,709-122-North,1,1
709,DX-709-Weekday-3-26-06-1111100,32620797,"709 Southgate",0,709 05,709-122-North,1,1
709,DX-709-Weekday-3-26-06-1111100,32620798,"709 Southgate",0,727 03,709-122-North,1,1
709,DX-709-Weekday-3-26-06-1111100,32620799,"709 Southgate",0,718 01,709-122-North,1,1
709,DX-709-Weekday-3-26-06-1111100,32620800,"709 Southgate",0,709 01,709-122-North,1,1
709,DX-709-Weekday-3-26-06-1111100,32620801,"709 Southgate",0,709 06,709-122-North,1,1
709,DX-709-Weekday-3-26-06-1111100,32620802,"709 Southgate",0,006 03,709-122-North,1,1
